Iteration,Elapsed Time,Discriminator Loss,Value Loss,Policy Loss,Edit Distance,Best Edit Distance
10,1156.539063692093,1.402527928352356,341.9138197898865,-1.8738771826028824,0.9999142857142858,0.9999142857142858
